#latitude, longitude, tx_tower_meter
40.870559375, -73.085110575, 30.0
40.871459, -73.085110575, 30.0
40.872358625, -73.085110575, 30.0
40.87325825, -73.085110575, 30.0
40.874157875, -73.085110575, 30.0
40.8750575, -73.085110575, 30.0
40.875957125, -73.085110575, 30.0
40.87685675, -73.085110575, 30.0
40.877756375, -73.085110575, 30.0
40.878656, -73.085110575, 30.0
40.879555624999995, -73.085110575, 30.0
40.88045525, -73.085110575, 30.0
40.881354875, -73.085110575, 30.0
40.882254499999995, -73.085110575, 30.0
40.883154125, -73.085110575, 30.0
40.88405375, -73.085110575, 30.0
40.884953374999995, -73.085110575, 30.0
40.849868, -73.08392005, 30.0
40.850767625, -73.08392005, 30.0
40.85166725, -73.08392005, 30.0
40.852566875, -73.08392005, 30.0
40.8534665, -73.08392005, 30.0
40.854366125, -73.08392005, 30.0
40.85526575, -73.08392005, 30.0
40.856165375, -73.08392005, 30.0
40.857065, -73.08392005, 30.0
40.857964625, -73.08392005, 30.0
40.858864249999996, -73.08392005, 30.0
40.859763875, -73.08392005, 30.0
40.8606635, -73.08392005, 30.0
40.861563124999996, -73.08392005, 30.0
40.86246275, -73.08392005, 30.0
40.863362375, -73.08392005, 30.0
40.864262, -73.08392005, 30.0
40.865161625, -73.08392005, 30.0
40.86606125, -73.08392005, 30.0
40.866960875, -73.08392005, 30.0
40.8678605, -73.08392005, 30.0
40.868760125, -73.08392005, 30.0
40.86965975, -73.08392005, 30.0
40.870559375, -73.08392005, 30.0
40.871459, -73.08392005, 30.0
40.872358625, -73.08392005, 30.0
40.87325825, -73.08392005, 30.0
40.874157875, -73.08392005, 30.0
40.8750575, -73.08392005, 30.0
40.875957125, -73.08392005, 30.0
40.87685675, -73.08392005, 30.0
40.877756375, -73.08392005, 30.0
40.878656, -73.08392005, 30.0
40.879555624999995, -73.08392005, 30.0
40.88045525, -73.08392005, 30.0
40.881354875, -73.08392005, 30.0
40.882254499999995, -73.08392005, 30.0
40.883154125, -73.08392005, 30.0
40.88405375, -73.08392005, 30.0
40.884953374999995, -73.08392005, 30.0
40.849868, -73.082729525, 30.0
40.850767625, -73.082729525, 30.0
40.85166725, -73.082729525, 30.0
40.852566875, -73.082729525, 30.0
40.8534665, -73.082729525, 30.0
40.854366125, -73.082729525, 30.0
40.85526575, -73.082729525, 30.0
40.856165375, -73.082729525, 30.0
40.857065, -73.082729525, 30.0
40.857964625, -73.082729525, 30.0
40.858864249999996, -73.082729525, 30.0
40.859763875, -73.082729525, 30.0
40.8606635, -73.082729525, 30.0
40.861563124999996, -73.082729525, 30.0
40.86246275, -73.082729525, 30.0
40.863362375, -73.082729525, 30.0
40.864262, -73.082729525, 30.0
40.865161625, -73.082729525, 30.0
40.86606125, -73.082729525, 30.0
40.866960875, -73.082729525, 30.0
40.8678605, -73.082729525, 30.0
40.868760125, -73.082729525, 30.0
40.86965975, -73.082729525, 30.0
40.870559375, -73.082729525, 30.0
40.871459, -73.082729525, 30.0
40.872358625, -73.082729525, 30.0
40.87325825, -73.082729525, 30.0
40.874157875, -73.082729525, 30.0
40.8750575, -73.082729525, 30.0
40.875957125, -73.082729525, 30.0
40.87685675, -73.082729525, 30.0
40.877756375, -73.082729525, 30.0
40.878656, -73.082729525, 30.0
40.879555624999995, -73.082729525, 30.0
40.88045525, -73.082729525, 30.0
40.881354875, -73.082729525, 30.0
40.882254499999995, -73.082729525, 30.0
40.883154125, -73.082729525, 30.0
40.88405375, -73.082729525, 30.0
40.884953374999995, -73.082729525, 30.0
